,dates,rank,book_name,author,genre,hour,minute
7,2019-11-25,8,에이트,이지성,성공/삶의자세,18,40
8,2019-11-25,9,나는 농담으로 과학을 말한다,오후,과학일반,18,40
9,2019-11-25,10,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,18,40
10,2019-11-25,11,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,18,40
11,2019-11-25,12,제왕업,메이위저/zipcy,중국 소설,18,40
0,2019-11-25,1,해리 포터 시리즈,조앤.K.롤링,영미소설,19,0
1,2019-11-25,2,가재가 노래하는 곳,델리아 오언스,영미소설,19,0
2,2019-11-25,3,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,19,0
3,2019-11-25,4,90년생이 온다,임홍택,경제일반,19,0
4,2019-11-25,5,초격차,권오현,경영일반,19,0
5,2019-11-25,6,직지,김진명,한국소설,19,0
6,2019-11-25,7,에이트,이지성,성공/삶의자세,19,0
7,2019-11-25,8,제왕업,메이위저/zipcy,중국 소설,19,0
8,2019-11-25,9,테메레르,나오미 노빅,영미소설,19,0
9,2019-11-25,10,트렌드 코리아 2020,김난도,마케팅/세일즈,19,0
10,2019-11-25,11,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,19,0
11,2019-11-25,12,타이탄의 도구들,티모시 페리스,성공/삶의자세,19,0
0,2019-11-25,1,90년생이 온다,임홍택,경제일반,19,20
1,2019-11-25,2,가재가 노래하는 곳,델리아 오언스,영미소설,19,20
2,2019-11-25,3,해리 포터 시리즈,조앤.K.롤링,영미소설,19,20
3,2019-11-25,4,트렌드 코리아 2020,김난도,마케팅/세일즈,19,20
4,2019-11-25,5,제왕업,메이위저/zipcy,중국 소설,19,20
5,2019-11-25,6,죽여 마땅한 사람들,피터 스완슨,영미소설,19,20
6,2019-11-25,7,직지,김진명,한국소설,19,20
7,2019-11-25,8,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,19,20
8,2019-11-25,9,에이트,이지성,성공/삶의자세,19,20
9,2019-11-25,10,초격차,권오현,경영일반,19,20
10,2019-11-25,11,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,19,20
11,2019-11-25,12,영어책 한권 외워봤니?,김민식,성공/삶의자세,19,20
0,2019-11-25,1,가재가 노래하는 곳,델리아 오언스,영미소설,19,40
1,2019-11-25,2,해리 포터 시리즈,조앤.K.롤링,영미소설,19,40
2,2019-11-25,3,90년생이 온다,임홍택,경제일반,19,40
3,2019-11-25,4,트렌드 코리아 2020,김난도,마케팅/세일즈,19,40
4,2019-11-25,5,죽여 마땅한 사람들,피터 스완슨,영미소설,19,40
5,2019-11-25,6,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,19,40
6,2019-11-25,7,제왕업,메이위저/zipcy,중국 소설,19,40
7,2019-11-25,8,나는 농담으로 과학을 말한다,오후,과학일반,19,40
8,2019-11-25,9,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,19,40
9,2019-11-25,10,초격차,권오현,경영일반,19,40
10,2019-11-25,11,영어책 한권 외워봤니?,김민식,성공/삶의자세,19,40
11,2019-11-25,12,아주 작은 습관의 힘,제임스 클리어,성공/삶의자세,19,40
0,2019-11-25,1,90년생이 온다,임홍택,경제일반,20,0
1,2019-11-25,2,가재가 노래하는 곳,델리아 오언스,영미소설,20,0
2,2019-11-25,3,해리 포터 시리즈,조앤.K.롤링,영미소설,20,0
3,2019-11-25,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,20,0
4,2019-11-25,5,일의 기쁨과 슬픔,장류진,한국소설,20,0
5,2019-11-25,6,제왕업,메이위저/zipcy,중국 소설,20,0
6,2019-11-25,7,트렌드 코리아 2020,김난도,마케팅/세일즈,20,0
7,2019-11-25,8,돈의 감각,이명로,경제일반,20,0
8,2019-11-25,9,에이트,이지성,성공/삶의자세,20,0
9,2019-11-25,10,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,20,0
10,2019-11-25,11,죽여 마땅한 사람들,피터 스완슨,영미소설,20,0
11,2019-11-25,12,영어책 한권 외워봤니?,김민식,성공/삶의자세,20,0
0,2019-11-25,1,가재가 노래하는 곳,델리아 오언스,영미소설,20,20
1,2019-11-25,2,90년생이 온다,임홍택,경제일반,20,20
2,2019-11-25,3,해리 포터 시리즈,조앤.K.롤링,영미소설,20,20
3,2019-11-25,4,제왕업,메이위저/zipcy,중국 소설,20,20
4,2019-11-25,5,나는 농담으로 과학을 말한다,오후,과학일반,20,20
5,2019-11-25,6,일의 기쁨과 슬픔,장류진,한국소설,20,20
6,2019-11-25,7,영어책 한권 외워봤니?,김민식,성공/삶의자세,20,20
7,2019-11-25,8,앞으로 3년 경제전쟁의 미래,오건영,경영일반,20,20
8,2019-11-25,9,아주 작은 습관의 힘,제임스 클리어,성공/삶의자세,20,20
9,2019-11-25,10,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,20,20
10,2019-11-25,11,죽여 마땅한 사람들,피터 스완슨,영미소설,20,20
11,2019-11-25,12,영어회화 100일의 기적,문성현,일반영어,20,20
0,2019-11-25,1,가재가 노래하는 곳,델리아 오언스,영미소설,20,40
1,2019-11-25,2,90년생이 온다,임홍택,경제일반,20,40
2,2019-11-25,3,제왕업,메이위저/zipcy,중국 소설,20,40
3,2019-11-25,4,해리 포터 시리즈,조앤.K.롤링,영미소설,20,40
4,2019-11-25,5,나는 농담으로 과학을 말한다,오후,과학일반,20,40
5,2019-11-25,6,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,20,40
6,2019-11-25,7,일의 기쁨과 슬픔,장류진,한국소설,20,40
7,2019-11-25,8,아주 작은 습관의 힘,제임스 클리어,성공/삶의자세,20,40
8,2019-11-25,9,검사내전,김웅,정치/사회,20,40
9,2019-11-25,10,직지,김진명,한국소설,20,40
10,2019-11-25,11,은하영웅전설,다나카 요시키,일본 소설,20,40
11,2019-11-25,12,화폐전쟁,쑹훙빙,재테크/금융/부동산,20,40
0,2019-11-25,1,90년생이 온다,임홍택,경제일반,21,0
1,2019-11-25,2,가재가 노래하는 곳,델리아 오언스,영미소설,21,0
2,2019-11-25,3,해리 포터 시리즈,조앤.K.롤링,영미소설,21,0
3,2019-11-25,4,제왕업,메이위저/zipcy,중국 소설,21,0
4,2019-11-25,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,21,0
5,2019-11-25,6,나는 농담으로 과학을 말한다,오후,과학일반,21,0
6,2019-11-25,7,에이머스 데커 시리즈,데이비드 발다치,영미소설,21,0
7,2019-11-25,8,직지,김진명,한국소설,21,0
8,2019-11-25,9,일의 기쁨과 슬픔,장류진,한국소설,21,0
9,2019-11-25,10,은하영웅전설,다나카 요시키,일본 소설,21,0
10,2019-11-25,11,테메레르,나오미 노빅,영미소설,21,0
11,2019-11-25,12,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,21,0
0,2019-11-25,1,90년생이 온다,임홍택,경제일반,21,20
1,2019-11-25,2,가재가 노래하는 곳,델리아 오언스,영미소설,21,20
2,2019-11-25,3,해리 포터 시리즈,조앤.K.롤링,영미소설,21,20
3,2019-11-25,4,트렌드 코리아 2020,김난도,마케팅/세일즈,21,20
4,2019-11-25,5,직지,김진명,한국소설,21,20
5,2019-11-25,6,에이트,이지성,성공/삶의자세,21,20
6,2019-11-25,7,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,21,20
7,2019-11-25,8,도파민형 인간,대니얼 Z. 리버먼,성공/삶의자세,21,20
8,2019-11-25,9,12가지 인생의 법칙,조던 B. 피터슨,인문,21,20
9,2019-11-25,10,드래곤 라자,이영도,국내 판타지 소설,21,20
10,2019-11-25,11,죽여 마땅한 사람들,피터 스완슨,영미소설,21,20
11,2019-11-25,12,나는 부동산과 맞벌이한다,너바나,재테크/금융/부동산,21,20
0,2019-11-25,1,90년생이 온다,임홍택,경제일반,21,40
1,2019-11-25,2,해리 포터 시리즈,조앤.K.롤링,영미소설,21,40
2,2019-11-25,3,가재가 노래하는 곳,델리아 오언스,영미소설,21,40
3,2019-11-25,4,일의 기쁨과 슬픔,장류진,한국소설,21,40
4,2019-11-25,5,트렌드 코리아 2020,김난도,마케팅/세일즈,21,40
5,2019-11-25,6,에이트,이지성,성공/삶의자세,21,40
6,2019-11-25,7,제왕업,메이위저/zipcy,중국 소설,21,40
7,2019-11-25,8,초격차,권오현,경영일반,21,40
8,2019-11-25,9,직지,김진명,한국소설,21,40
9,2019-11-25,10,은하영웅전설,다나카 요시키,일본 소설,21,40
10,2019-11-25,11,삼체,류츠신,중국 소설,21,40
11,2019-11-25,12,나는 부동산과 맞벌이한다,너바나,재테크/금융/부동산,21,40
0,2019-11-25,1,90년생이 온다,임홍택,경제일반,22,0
1,2019-11-25,2,일의 기쁨과 슬픔,장류진,한국소설,22,0
2,2019-11-25,3,해리 포터 시리즈,조앤.K.롤링,영미소설,22,0
3,2019-11-25,4,초격차,권오현,경영일반,22,0
4,2019-11-25,5,토지,박경리,한국소설,22,0
5,2019-11-25,6,트렌드 코리아 2020,김난도,마케팅/세일즈,22,0
6,2019-11-25,7,가재가 노래하는 곳,델리아 오언스,영미소설,22,0
7,2019-11-25,8,직지,김진명,한국소설,22,0
8,2019-11-25,9,에이트,이지성,성공/삶의자세,22,0
9,2019-11-25,10,테메레르,나오미 노빅,영미소설,22,0
10,2019-11-25,11,돈의 감각,이명로,경제일반,22,0
11,2019-11-25,12,사피엔스,유발 하라리,인문,22,0
0,2019-11-25,1,해리 포터 시리즈,조앤.K.롤링,영미소설,22,20
1,2019-11-25,2,90년생이 온다,임홍택,경제일반,22,20
2,2019-11-25,3,가재가 노래하는 곳,델리아 오언스,영미소설,22,20
3,2019-11-25,4,일의 기쁨과 슬픔,장류진,한국소설,22,20
4,2019-11-25,5,트렌드 코리아 2020,김난도,마케팅/세일즈,22,20
5,2019-11-25,6,직지,김진명,한국소설,22,20
6,2019-11-25,7,제왕업,메이위저/zipcy,중국 소설,22,20
7,2019-11-25,8,에이트,이지성,성공/삶의자세,22,20
8,2019-11-25,9,하마터면 열심히 살 뻔했다,하완,에세이,22,20
9,2019-11-25,10,드래곤 라자,이영도,국내 판타지 소설,22,20
10,2019-11-25,11,토지,박경리,한국소설,22,20
11,2019-11-25,12,초격차,권오현,경영일반,22,20
0,2019-11-25,1,90년생이 온다,임홍택,경제일반,22,40
1,2019-11-25,2,트렌드 코리아 2020,김난도,마케팅/세일즈,22,40
2,2019-11-25,3,가재가 노래하는 곳,델리아 오언스,영미소설,22,40
3,2019-11-25,4,해리 포터 시리즈,조앤.K.롤링,영미소설,22,40
4,2019-11-25,5,제왕업,메이위저/zipcy,중국 소설,22,40
5,2019-11-25,6,초격차,권오현,경영일반,22,40
6,2019-11-25,7,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,22,40
7,2019-11-25,8,밀레니얼 이코노미,홍춘욱/박종훈,경제일반,22,40
8,2019-11-25,9,에이트,이지성,성공/삶의자세,22,40
9,2019-11-25,10,앞으로 3년 경제전쟁의 미래,오건영,경영일반,22,40
10,2019-11-25,11,검사내전,김웅,정치/사회,22,40
11,2019-11-25,12,직지,김진명,한국소설,22,40
0,2019-11-25,1,해리 포터 시리즈,조앤.K.롤링,영미소설,23,0
1,2019-11-25,2,90년생이 온다,임홍택,경제일반,23,0
2,2019-11-25,3,트렌드 코리아 2020,김난도,마케팅/세일즈,23,0
3,2019-11-25,4,일의 기쁨과 슬픔,장류진,한국소설,23,0
4,2019-11-25,5,가재가 노래하는 곳,델리아 오언스,영미소설,23,0
5,2019-11-25,6,초격차,권오현,경영일반,23,0
6,2019-11-25,7,에이트,이지성,성공/삶의자세,23,0
7,2019-11-25,8,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,23,0
8,2019-11-25,9,제왕업,메이위저/zipcy,중국 소설,23,0
9,2019-11-25,10,직지,김진명,한국소설,23,0
10,2019-11-25,11,앞으로 3년 경제전쟁의 미래,오건영,경영일반,23,0
11,2019-11-25,12,검사내전,김웅,정치/사회,23,0
0,2019-11-26,1,해리 포터 시리즈,조앤.K.롤링,영미소설,9,0
1,2019-11-26,2,가재가 노래하는 곳,델리아 오언스,영미소설,9,0
2,2019-11-26,3,일의 기쁨과 슬픔,장류진,한국소설,9,0
3,2019-11-26,4,제왕업,메이위저/zipcy,중국 소설,9,0
4,2019-11-26,5,에이트,이지성,성공/삶의자세,9,0
5,2019-11-26,6,90년생이 온다,임홍택,경제일반,9,0
6,2019-11-26,7,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,9,0
7,2019-11-26,8,죽여 마땅한 사람들,피터 스완슨,영미소설,9,0
8,2019-11-26,9,직지,김진명,한국소설,9,0
9,2019-11-26,10,트렌드 코리아 2020,김난도,마케팅/세일즈,9,0
10,2019-11-26,11,타이탄의 도구들,티모시 페리스,성공/삶의자세,9,0
11,2019-11-26,12,영어책 한권 외워봤니?,김민식,성공/삶의자세,9,0
0,2019-11-26,1,90년생이 온다,임홍택,경제일반,9,20
1,2019-11-26,2,가재가 노래하는 곳,델리아 오언스,영미소설,9,20
2,2019-11-26,3,일의 기쁨과 슬픔,장류진,한국소설,9,20
3,2019-11-26,4,트렌드 코리아 2020,김난도,마케팅/세일즈,9,20
4,2019-11-26,5,해리 포터 시리즈,조앤.K.롤링,영미소설,9,20
5,2019-11-26,6,제왕업,메이위저/zipcy,중국 소설,9,20
6,2019-11-26,7,타이탄의 도구들,티모시 페리스,성공/삶의자세,9,20
7,2019-11-26,8,에이트,이지성,성공/삶의자세,9,20
8,2019-11-26,9,나는 농담으로 과학을 말한다,오후,과학일반,9,20
9,2019-11-26,10,직지,김진명,한국소설,9,20
10,2019-11-26,11,초격차,권오현,경영일반,9,20
11,2019-11-26,12,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,9,20
0,2019-11-26,1,90년생이 온다,임홍택,경제일반,9,40
1,2019-11-26,2,가재가 노래하는 곳,델리아 오언스,영미소설,9,40
2,2019-11-26,3,해리 포터 시리즈,조앤.K.롤링,영미소설,9,40
3,2019-11-26,4,제왕업,메이위저/zipcy,중국 소설,9,40
4,2019-11-26,5,도파민형 인간,대니얼 Z. 리버먼,성공/삶의자세,9,40
5,2019-11-26,6,일의 기쁨과 슬픔,장류진,한국소설,9,40
6,2019-11-26,7,은하영웅전설,다나카 요시키,일본 소설,9,40
7,2019-11-26,8,직지,김진명,한국소설,9,40
8,2019-11-26,9,밀레니얼 이코노미,홍춘욱/박종훈,경제일반,9,40
9,2019-11-26,10,타이탄의 도구들,티모시 페리스,성공/삶의자세,9,40
10,2019-11-26,11,테메레르,나오미 노빅,영미소설,9,40
11,2019-11-26,12,영어책 한권 외워봤니?,김민식,성공/삶의자세,9,40
0,2019-11-26,1,제왕업,메이위저/zipcy,중국 소설,10,0
1,2019-11-26,2,90년생이 온다,임홍택,경제일반,10,0
2,2019-11-26,3,가재가 노래하는 곳,델리아 오언스,영미소설,10,0
3,2019-11-26,4,타이탄의 도구들,티모시 페리스,성공/삶의자세,10,0
4,2019-11-26,5,나는 부동산과 맞벌이한다,너바나,재테크/금융/부동산,10,0
5,2019-11-26,6,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,10,0
6,2019-11-26,7,해리 포터 시리즈,조앤.K.롤링,영미소설,10,0
7,2019-11-26,8,에이트,이지성,성공/삶의자세,10,0
8,2019-11-26,9,사피엔스,유발 하라리,인문,10,0
9,2019-11-26,10,리얼:하다,조승연,인문,10,0
10,2019-11-26,11,은하영웅전설,다나카 요시키,일본 소설,10,0
11,2019-11-26,12,테메레르,나오미 노빅,영미소설,10,0
0,2019-11-26,1,해리 포터 시리즈,조앤.K.롤링,영미소설,10,20
1,2019-11-26,2,가재가 노래하는 곳,델리아 오언스,영미소설,10,20
2,2019-11-26,3,90년생이 온다,임홍택,경제일반,10,20
3,2019-11-26,4,영어책 한권 외워봤니?,김민식,성공/삶의자세,10,20
4,2019-11-26,5,죽여 마땅한 사람들,피터 스완슨,영미소설,10,20
5,2019-11-26,6,나는 농담으로 과학을 말한다,오후,과학일반,10,20
6,2019-11-26,7,일의 기쁨과 슬픔,장류진,한국소설,10,20
7,2019-11-26,8,트렌드 코리아 2020,김난도,마케팅/세일즈,10,20
8,2019-11-26,9,테메레르,나오미 노빅,영미소설,10,20
9,2019-11-26,10,에이트,이지성,성공/삶의자세,10,20
10,2019-11-26,11,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,10,20
11,2019-11-26,12,재무제표 모르면 주식투자 절대로 하지마라,사경인,재테크/금융/부동산,10,20
0,2019-11-26,1,해리 포터 시리즈,조앤.K.롤링,영미소설,10,40
1,2019-11-26,2,90년생이 온다,임홍택,경제일반,10,40
2,2019-11-26,3,트렌드 코리아 2020,김난도,마케팅/세일즈,10,40
3,2019-11-26,4,영어책 한권 외워봤니?,김민식,성공/삶의자세,10,40
4,2019-11-26,5,가재가 노래하는 곳,델리아 오언스,영미소설,10,40
5,2019-11-26,6,나는 농담으로 과학을 말한다,오후,과학일반,10,40
6,2019-11-26,7,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,10,40
7,2019-11-26,8,죽여 마땅한 사람들,피터 스완슨,영미소설,10,40
8,2019-11-26,9,일의 기쁨과 슬픔,장류진,한국소설,10,40
9,2019-11-26,10,테메레르,나오미 노빅,영미소설,10,40
10,2019-11-26,11,에이머스 데커 시리즈,데이비드 발다치,영미소설,10,40
11,2019-11-26,12,재무제표 모르면 주식투자 절대로 하지마라,사경인,재테크/금융/부동산,10,40
0,2019-11-26,1,해리 포터 시리즈,조앤.K.롤링,영미소설,11,0
1,2019-11-26,2,트렌드 코리아 2020,김난도,마케팅/세일즈,11,0
2,2019-11-26,3,90년생이 온다,임홍택,경제일반,11,0
3,2019-11-26,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,11,0
4,2019-11-26,5,영어책 한권 외워봤니?,김민식,성공/삶의자세,11,0
5,2019-11-26,6,나는 농담으로 과학을 말한다,오후,과학일반,11,0
6,2019-11-26,7,가재가 노래하는 곳,델리아 오언스,영미소설,11,0
7,2019-11-26,8,일의 기쁨과 슬픔,장류진,한국소설,11,0
8,2019-11-26,9,죽여 마땅한 사람들,피터 스완슨,영미소설,11,0
9,2019-11-26,10,에이머스 데커 시리즈,데이비드 발다치,영미소설,11,0
10,2019-11-26,11,초격차,권오현,경영일반,11,0
11,2019-11-26,12,드래곤 라자,이영도,국내 판타지 소설,11,0
0,2019-11-26,1,해리 포터 시리즈,조앤.K.롤링,영미소설,11,20
1,2019-11-26,2,90년생이 온다,임홍택,경제일반,11,20
2,2019-11-26,3,가재가 노래하는 곳,델리아 오언스,영미소설,11,20
3,2019-11-26,4,일의 기쁨과 슬픔,장류진,한국소설,11,20
4,2019-11-26,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,11,20
5,2019-11-26,6,아주 작은 습관의 힘,제임스 클리어,성공/삶의자세,11,20
6,2019-11-26,7,제왕업,메이위저/zipcy,중국 소설,11,20
7,2019-11-26,8,죽여 마땅한 사람들,피터 스완슨,영미소설,11,20
